Date,year,month,day,SPX,MSFT,ret_spx,ret_msft
2/24/2016,2016,2,24,1929.800049,48.203693,0.004439787,0.003516974
2/25/2016,2016,2,25,1951.699951,48.898209,0.011348275,0.014407942
2/26/2016,2016,2,26,1948.050049,48.147377,-0.001870114,-0.015355
2/29/2016,2016,2,29,1932.22998,47.753189,-0.008120977,-0.008187113
3/1/2016,2016,3,1,1978.349976,49.348721,0.023868792,0.033412051
3/2/2016,2016,3,2,1986.449951,49.69598,0.004094308,0.007036839
3/3/2016,2016,3,3,1993.400024,49.132851,0.003498741,-0.01133148
3/4/2016,2016,3,4,1999.98999,48.832516,0.003305892,-0.006112713
3/7/2016,2016,3,7,2001.76001,47.89397,0.000885014,-0.019219694
3/8/2016,2016,3,8,1979.26001,48.475876,-0.011240109,0.01214988
3/9/2016,2016,3,9,1989.26001,49.592743,0.005052393,0.023039646
3/10/2016,2016,3,10,1989.569946,48.851292,0.000155805,-0.014950796
3/11/2016,2016,3,11,2022.189941,49.808609,0.0163955,0.019596554
3/14/2016,2016,3,14,2019.640015,49.902466,-0.001260973,0.001884353
3/15/2016,2016,3,15,2015.930054,50.29665,-0.001836942,0.007899089
3/16/2016,2016,3,16,2027.219971,51.009941,0.005600352,0.01418168
3/17/2016,2016,3,17,2040.589966,51.300888,0.006595236,0.005703731
3/18/2016,2016,3,18,2049.580078,50.202793,0.004405644,-0.02140499
3/21/2016,2016,3,21,2051.600098,50.55006,0.000985577,0.006917284
3/22/2016,2016,3,22,2049.800049,50.74715,-0.000877388,0.003898907
3/23/2016,2016,3,23,2036.709961,50.653297,-0.006386032,-0.001849424
3/24/2016,2016,3,24,2035.939941,50.878551,-0.000378071,0.004446976
3/28/2016,2016,3,28,2037.050049,50.249725,0.000545256,-0.012359354
3/29/2016,2016,3,29,2055.01001,51.347816,0.008816652,0.021852677
3/30/2016,2016,3,30,2063.949951,51.666927,0.004350315,0.006214695
3/31/2016,2016,3,31,2059.73999,51.835869,-0.002039759,0.003269829
4/1/2016,2016,4,1,2072.780029,52.154972,0.006330915,0.006156027
4/4/2016,2016,4,4,2066.129883,52.023575,-0.003208322,-0.002519357
4/5/2016,2016,4,5,2045.170044,51.207035,-0.010144492,-0.015695576
4/6/2016,2016,4,6,2066.659912,51.732613,0.010507619,0.010263785
4/7/2016,2016,4,7,2041.910034,51.113182,-0.011975787,-0.011973704
4/8/2016,2016,4,8,2047.599976,51.075642,0.002786578,-0.000734449
4/11/2016,2016,4,11,2041.98999,50.972408,-0.002739786,-0.002021198
4/12/2016,2016,4,12,2061.719971,51.291508,0.009662134,0.00626025
4/13/2016,2016,4,13,2082.419922,51.94849,0.010040137,0.012808787
4/14/2016,2016,4,14,2082.780029,51.957878,0.000172927,0.000180717
4/15/2016,2016,4,15,2080.72998,52.230061,-0.000984285,0.005238532
4/18/2016,2016,4,18,2094.340088,52.99028,0.006541026,0.0145552
4/19/2016,2016,4,19,2100.800049,52.924572,0.003084485,-0.001240001
4/20/2016,2016,4,20,2102.399902,52.173744,0.000761545,-0.014186756
4/21/2016,2016,4,21,2091.47998,52.352062,-0.005194027,0.003417773
4/22/2016,2016,4,22,2091.580078,48.597881,4.78599E-05,-0.07171028
4/25/2016,2016,4,25,2087.790039,48.9076,-0.001812046,0.006373097
4/26/2016,2016,4,26,2091.699951,48.278786,0.001872752,-0.012857184
4/27/2016,2016,4,27,2095.149902,47.809502,0.001649353,-0.009720294
4/28/2016,2016,4,28,2075.810059,46.833416,-0.009230768,-0.020416151
4/29/2016,2016,4,29,2065.300049,46.805256,-0.005063088,-0.00060128
5/2/2016,2016,5,2,2081.429932,47.499786,0.007809947,0.014838718
5/3/2016,2016,5,3,2063.370117,46.720787,-0.008676638,-0.016400053
5/4/2016,2016,5,4,2051.120117,46.805256,-0.005936889,0.001807953
5/5/2016,2016,5,5,2050.629883,46.870964,-0.000239008,0.001403859
5/6/2016,2016,5,6,2057.139893,47.293301,0.003174639,0.009010632
5/9/2016,2016,5,9,2058.689941,46.99297,0.000753497,-0.006350392
5/10/2016,2016,5,10,2084.389893,47.884594,0.012483644,0.018973561
5/11/2016,2016,5,11,2064.459961,47.912746,-0.009561518,0.000587914
5/12/2016,2016,5,12,2064.110107,48.344475,-0.000169465,0.009010734
5/13/2016,2016,5,13,2046.609985,47.940903,-0.008478289,-0.008347841
5/16/2016,2016,5,16,2066.659912,48.64481,0.009796653,0.014682806
5/17/2016,2016,5,17,2047.209961,47.737503,-0.009411297,-0.018651671
5/18/2016,2016,5,18,2047.630005,48.021042,0.000205179,0.005939544
5/19/2016,2016,5,19,2040.040039,47.55793,-0.003706708,-0.009643939
5/20/2016,2016,5,20,2052.320068,47.841461,0.006019504,0.005961803
5/23/2016,2016,5,23,2048.040039,47.283848,-0.002085459,-0.011655434
5/24/2016,2016,5,24,2076.060059,48.758228,0.013681383,0.031181472
5/25/2016,2016,5,25,2090.540039,49.259132,0.00697474,0.01027322
5/26/2016,2016,5,26,2090.100098,49.041752,-0.000210444,-0.004412989
5/27/2016,2016,5,27,2099.060059,49.448154,0.004286857,0.008286857
5/31/2016,2016,5,31,2096.949951,50.090828,-0.001005263,0.012996926
6/1/2016,2016,6,1,2099.330078,49.949059,0.001135042,-0.002830239
6/2/2016,2016,6,2,2105.26001,49.59938,0.002824678,-0.007000712
6/3/2016,2016,6,3,2099.129883,48.947247,-0.002911815,-0.013148007
6/6/2016,2016,6,6,2109.409912,49.268585,0.004897281,0.006564986
6/7/2016,2016,6,7,2112.129883,49.240223,0.001289446,-0.000575661
6/8/2016,2016,6,8,2119.120117,49.183525,0.003309566,-0.001151457
6/9/2016,2016,6,9,2115.47998,48.786575,-0.001717759,-0.008070792
6/10/2016,2016,6,10,2096.070068,48.654259,-0.009175181,-0.00271214
6/13/2016,2016,6,13,2079.060059,47.38781,-0.008115191,-0.026029561
6/14/2016,2016,6,14,2075.320068,47.094833,-0.001798886,-0.006182539
6/15/2016,2016,6,15,2071.5,46.962517,-0.001840713,-0.002809565
6/16/2016,2016,6,16,2077.98999,47.624084,0.003132991,0.014087128
6/17/2016,2016,6,17,2071.219971,47.378368,-0.003257965,-0.00515949
6/20/2016,2016,6,20,2083.25,47.321655,0.005808185,-0.001197023
6/21/2016,2016,6,21,2088.899902,48.38018,0.002712061,0.022368723
6/22/2016,2016,6,22,2085.449951,48.191162,-0.001651564,-0.00390693
6/23/2016,2016,6,23,2113.320068,49.060658,0.013364079,0.018042644
6/24/2016,2016,6,24,2037.410034,47.094833,-0.0359198,-0.040069275
6/27/2016,2016,6,27,2000.540039,45.771671,-0.018096502,-0.028095694
6/28/2016,2016,6,28,2036.089966,46.726238,0.017770165,0.020854974
6/29/2016,2016,6,29,2070.77002,47.765865,0.017032673,0.02224932
6/30/2016,2016,6,30,2098.860107,48.361279,0.013565044,0.012465262
7/1/2016,2016,7,1,2102.949951,48.351826,0.001948602,-0.000195466
7/5/2016,2016,7,5,2088.550049,48.361279,-0.006847477,0.000195505
7/6/2016,2016,7,6,2099.72998,48.559753,0.005352963,0.004103986
7/7/2016,2016,7,7,2097.899902,48.559753,-0.000871578,0
7/8/2016,2016,7,8,2129.899902,49.429249,0.015253349,0.017905692
7/11/2016,2016,7,11,2137.159912,49.703339,0.003408616,0.005545097
7/12/2016,2016,7,12,2152.139893,50.28931,0.007009293,0.011789369
7/13/2016,2016,7,13,2152.429932,50.572834,0.000134768,0.005637858
7/14/2016,2016,7,14,2163.75,50.790203,0.005259204,0.004298138
7/15/2016,2016,7,15,2161.73999,50.752407,-0.000928947,-0.000744159
7/18/2016,2016,7,18,2166.889893,50.998131,0.002382295,0.004841623
7/19/2016,2016,7,19,2163.780029,50.175888,-0.001435174,-0.016123003
7/20/2016,2016,7,20,2173.02002,52.841095,0.004270301,0.053117286
7/21/2016,2016,7,21,2165.169922,52.737137,-0.003612529,-0.00196737
7/22/2016,2016,7,22,2175.030029,53.46487,0.004553965,0.013799251
7/25/2016,2016,7,25,2168.47998,53.616085,-0.003011475,0.002828306
7/26/2016,2016,7,26,2169.179932,53.64444,0.000322785,0.000528852
7/27/2016,2016,7,27,2166.580078,53.105728,-0.001198542,-0.010042271
7/28/2016,2016,7,28,2170.060059,53.124634,0.001606209,0.000356007
7/29/2016,2016,7,29,2173.600098,53.568832,0.001631309,0.008361432
8/1/2016,2016,8,1,2170.840088,53.474319,-0.001269787,-0.001764328
8/2/2016,2016,8,2,2157.030029,53.474319,-0.00636162,0
8/3/2016,2016,8,3,2163.790039,53.842911,0.003133943,0.006892879
8/4/2016,2016,8,4,2164.25,54.239864,0.000212572,0.007372428
8/5/2016,2016,8,5,2182.870117,54.778572,0.008603496,0.009931957
8/8/2016,2016,8,8,2180.889893,54.873081,-0.000907165,0.001725291
8/9/2016,2016,8,9,2181.73999,55.005402,0.000389794,0.002411401
8/10/2016,2016,8,10,2175.48999,54.835285,-0.002864686,-0.003092733
8/11/2016,2016,8,11,2185.790039,55.099915,0.004734588,0.004825907
8/12/2016,2016,8,12,2184.050049,54.759674,-0.000796046,-0.006174982
8/15/2016,2016,8,15,2190.149902,54.92979,0.002792909,0.003106593
8/16/2016,2016,8,16,2178.149902,54.625465,-0.005479077,-0.005540254
8/17/2016,2016,8,17,2182.219971,54.73959,0.00186859,0.002089227
8/18/2016,2016,8,18,2187.02002,54.777634,0.002199617,0.000695
8/19/2016,2016,8,19,2183.870117,54.796646,-0.001440272,0.000347076
8/22/2016,2016,8,22,2182.639893,54.844193,-0.000563323,0.000867699
8/23/2016,2016,8,23,2186.899902,55.053417,0.001951769,0.00381488
8/24/2016,2016,8,24,2175.439941,55.110477,-0.005240277,0.001036448
8/25/2016,2016,8,25,2172.469971,55.319695,-0.001365227,0.003796338
8/26/2016,2016,8,26,2169.040039,55.186558,-0.001578817,-0.002406684
8/29/2016,2016,8,29,2180.379883,55.253128,0.005228047,0.001206272
8/30/2016,2016,8,30,2176.120117,55.053417,-0.001953681,-0.003614474
8/31/2016,2016,8,31,2170.949951,54.644493,-0.002375864,-0.007427768
9/1/2016,2016,9,1,2170.860107,54.76812,-4.13846E-05,0.002262387
9/2/2016,2016,9,2,2179.97998,54.844193,0.004201041,0.001389001
9/6/2016,2016,9,6,2186.47998,54.787144,0.002981679,-0.001040201
9/7/2016,2016,9,7,2186.159912,54.83469,-0.000146385,0.000867831
9/8/2016,2016,9,8,2181.300049,54.615955,-0.002223014,-0.003988989
9/9/2016,2016,9,9,2127.810059,53.455742,-0.024522069,-0.021243115
9/12/2016,2016,9,12,2159.040039,54.254581,0.014677053,0.014943932
9/13/2016,2016,9,13,2127.02002,53.760063,-0.014830674,-0.009114769
9/14/2016,2016,9,14,2125.77002,53.503292,-0.000587677,-0.004776241
9/15/2016,2016,9,15,2147.26001,54.387718,0.010109273,0.01653031
9/16/2016,2016,9,16,2139.159912,54.444786,-0.003772295,0.001049281
9/19/2016,2016,9,19,2139.120117,54.140461,-1.86031E-05,-0.005589608
9/20/2016,2016,9,20,2139.76001,54.026337,0.000299138,-0.002107924
9/21/2016,2016,9,21,2163.120117,54.929794,0.010917162,0.016722529
9/22/2016,2016,9,22,2177.179932,54.986847,0.006499785,0.001038653
9/23/2016,2016,9,23,2164.689941,54.615955,-0.005736775,-0.006745104
9/26/2016,2016,9,26,2146.100098,54.111935,-0.008587762,-0.009228439
9/27/2016,2016,9,27,2159.929932,55.110477,0.00644417,0.018453267
9/28/2016,2016,9,28,2171.370117,55.186558,0.005296554,0.001380518
9/29/2016,2016,9,29,2151.129883,54.587433,-0.009321411,-0.010856357
9/30/2016,2016,9,30,2168.27002,54.777634,0.007967969,0.003484337
10/3/2016,2016,10,3,2161.199951,54.606445,-0.003260696,-0.003125162
10/4/2016,2016,10,4,2150.48999,54.435272,-0.004955562,-0.003134667
10/5/2016,2016,10,5,2159.72998,54.81567,0.004296691,0.006988079
10/6/2016,2016,10,6,2160.77002,54.91077,0.00048156,0.001734905
10/7/2016,2016,10,7,2153.73999,54.967827,-0.003253484,0.001039086
10/10/2016,2016,10,10,2163.659912,55.196068,0.004605905,0.004152265
10/11/2016,2016,10,11,2136.72998,54.387718,-0.012446472,-0.014645065
10/12/2016,2016,10,12,2139.179932,54.311638,0.001146589,-0.001398845
10/13/2016,2016,10,13,2132.550049,54.130955,-0.003099264,-0.003326782
10/14/2016,2016,10,14,2132.97998,54.606445,0.000201604,0.008784068
10/17/2016,2016,10,17,2126.5,54.416248,-0.003037994,-0.00348305
10/18/2016,2016,10,18,2139.600098,54.83469,0.006160403,0.007689652
10/19/2016,2016,10,19,2144.290039,54.711056,0.002191971,-0.002254668
10/20/2016,2016,10,20,2141.340088,54.444786,-0.001375724,-0.004866841
10/21/2016,2016,10,21,2141.159912,56.736691,-8.41417E-05,0.04209595
10/24/2016,2016,10,24,2151.330078,58.011032,0.00474984,0.022460615
10/25/2016,2016,10,25,2143.159912,58.00153,-0.003797728,-0.000163796
10/26/2016,2016,10,26,2139.429932,57.659161,-0.001740411,-0.005902758
10/27/2016,2016,10,27,2133.040039,57.155128,-0.002986727,-0.008741594
10/28/2016,2016,10,28,2126.409912,56.936398,-0.003108299,-0.003826953
10/31/2016,2016,10,31,2126.149902,56.983955,-0.000122277,0.000835265
11/1/2016,2016,11,1,2111.719971,56.869835,-0.006786883,-0.002002669
11/2/2016,2016,11,2,2097.939941,56.51796,-0.006525501,-0.006187375
11/3/2016,2016,11,3,2088.659912,56.308739,-0.004423401,-0.00370185
11/4/2016,2016,11,4,2085.179932,55.833241,-0.001666131,-0.00844448
11/7/2016,2016,11,7,2131.52002,57.45945,0.022223544,0.02912618
11/8/2016,2016,11,8,2139.560059,57.507,0.003771974,0.00082754
11/9/2016,2016,11,9,2163.26001,57.221699,0.011077021,-0.004961153
11/10/2016,2016,11,10,2167.47998,55.823734,0.001950746,-0.02443068
11/11/2016,2016,11,11,2164.449951,56.128056,-0.00139795,0.005451481
11/14/2016,2016,11,14,2164.199951,55.272148,-0.000115503,-0.015249201
11/15/2016,2016,11,15,2180.389893,56.363617,0.007480798,0.019747179
11/16/2016,2016,11,16,2176.939941,57.110409,-0.001582264,0.01324954
11/17/2016,2016,11,17,2187.120117,58.058262,0.00467637,0.016596852
11/18/2016,2016,11,18,2181.899902,57.780605,-0.002386798,-0.004782386
11/21/2016,2016,11,21,2198.179932,58.26889,0.007461401,0.008450673
11/22/2016,2016,11,22,2202.939941,58.517818,0.002165432,0.004272057
11/23/2016,2016,11,23,2204.719971,57.82848,0.000808025,-0.011779968
11/25/2016,2016,11,25,2213.350098,57.952934,0.003914387,0.002152123
11/28/2016,2016,11,28,2201.719971,58.029533,-0.005254536,0.001321745
11/29/2016,2016,11,29,2204.659912,58.489094,0.001335293,0.007919433
11/30/2016,2016,11,30,2198.810059,57.694431,-0.002653404,-0.013586516
12/1/2016,2016,12,1,2191.080078,56.679558,-0.003515529,-0.017590485
12/2/2016,2016,12,2,2191.949951,56.727432,0.000397006,0.000844643
12/5/2016,2016,12,5,2204.709961,57.656143,0.005821305,0.016371462
12/6/2016,2016,12,6,2212.22998,57.397633,0.003410888,-0.004483651
12/7/2016,2016,12,7,2241.350098,58.757179,0.013163242,0.023686447
12/8/2016,2016,12,8,2246.189941,58.412502,0.002159343,-0.005866126
12/9/2016,2016,12,9,2259.530029,59.331631,0.005938985,0.015735142
12/12/2016,2016,12,12,2256.959961,59.523117,-0.001137435,0.003227385
12/13/2016,2016,12,13,2271.719971,60.29863,0.006539775,0.01302877
12/14/2016,2016,12,14,2253.280029,60.011402,-0.008117172,-0.004763425
12/15/2016,2016,12,15,2262.030029,59.915661,0.003883228,-0.00159538
12/16/2016,2016,12,16,2258.070068,59.647575,-0.001750623,-0.004474389
12/19/2016,2016,12,19,2262.530029,60.911385,0.001975121,0.021187953
12/20/2016,2016,12,20,2270.76001,60.834789,0.003637512,-0.001257499
12/21/2016,2016,12,21,2265.179932,60.834789,-0.002457361,0
12/22/2016,2016,12,22,2260.959961,60.844364,-0.001862974,0.000157393
12/23/2016,2016,12,23,2263.790039,60.547562,0.001251715,-0.004878052
12/27/2016,2016,12,27,2268.879883,60.585857,0.002248373,0.000632478
12/28/2016,2016,12,28,2249.919922,60.308201,-0.008356529,-0.004582852
12/29/2016,2016,12,29,2249.26001,60.222038,-0.000293305,-0.001428711
12/30/2016,2016,12,30,2238.830078,59.494389,-0.00463705,-0.012082769
1/3/2017,2017,1,3,2257.830078,59.915661,0.008486575,0.007080869
1/4/2017,2017,1,4,2270.75,59.647575,0.005722274,-0.004474389
1/5/2017,2017,1,5,2269,59.647575,-0.00077067,0
1/6/2017,2017,1,6,2276.97998,60.164589,0.003516959,0.008667813
1/9/2017,2017,1,9,2268.899902,59.973103,-0.003548594,-0.003182703
1/10/2017,2017,1,10,2268.899902,59.953957,0,-0.000319243
1/11/2017,2017,1,11,2275.320068,60.499687,0.002829638,0.009102485
1/12/2017,2017,1,12,2270.439941,59.944386,-0.002144809,-0.009178576
1/13/2017,2017,1,13,2274.639893,60.030556,0.001849841,0.001437499
1/17/2017,2017,1,17,2267.889893,59.867786,-0.002967503,-0.002711452
1/18/2017,2017,1,18,2271.889893,59.839069,0.001763754,-0.000479674
1/19/2017,2017,1,19,2263.689941,59.647575,-0.003609309,-0.00320015
1/20/2017,2017,1,20,2271.310059,60.068851,0.003366238,0.007062752
1/23/2017,2017,1,23,2265.199951,60.27948,-0.002690125,0.00350646
1/24/2017,2017,1,24,2280.070068,60.815643,0.006564594,0.008894619
1/25/2017,2017,1,25,2298.370117,60.968834,0.008026091,0.002518941
1/26/2017,2017,1,26,2296.679932,61.533703,-0.000735384,0.009264881
1/27/2017,2017,1,27,2294.689941,62.979427,-0.000866464,0.023494832
1/30/2017,2017,1,30,2280.899902,62.35709,-0.006009543,-0.009881592
1/31/2017,2017,1,31,2278.870117,61.897533,-0.000889905,-0.007369763
2/1/2017,2017,2,1,2279.550049,60.873089,0.000298364,-0.016550643
2/2/2017,2017,2,2,2280.850098,60.480537,0.000570309,-0.006448695
2/3/2017,2017,2,3,2297.419922,60.968834,0.007264758,0.008073622
2/6/2017,2017,2,6,2292.560059,60.930534,-0.002115357,-0.00062819
2/7/2017,2017,2,7,2293.080078,60.729473,0.000226829,-0.00329984
2/8/2017,2017,2,8,2294.669922,60.643307,0.000693322,-0.00141885
2/9/2017,2017,2,9,2307.870117,61.332649,0.005752546,0.011367157
2/10/2017,2017,2,10,2316.100098,61.275208,0.00356605,-0.000936548
2/13/2017,2017,2,13,2328.25,61.964558,0.005245845,0.011250064
2/14/2017,2017,2,14,2337.580078,62.195728,0.004007335,0.003730681
2/15/2017,2017,2,15,2349.25,62.157196,0.004992309,-0.000619528
2/16/2017,2017,2,16,2347.219971,62.147564,-0.000864118,-0.000154962
2/17/2017,2017,2,17,2351.159912,62.243885,0.001678556,0.001549876
2/21/2017,2017,2,21,2365.379883,62.118668,0.006048066,-0.002011716
2/22/2017,2017,2,22,2362.820068,61.99345,-0.0010822,-0.002015787
2/23/2017,2017,2,23,2363.810059,62.243885,0.000418987,0.004039701
2/24/2017,2017,2,24,2367.340088,62.243885,0.001493364,0
2/27/2017,2017,2,27,2369.75,61.868233,0.001017983,-0.006035163
2/28/2017,2017,2,28,2363.639893,61.627422,-0.002578376,-0.003892321
3/1/2017,2017,3,1,2395.959961,62.552128,0.013673855,0.015004781
3/2/2017,2017,3,2,2381.919922,61.656315,-0.00585988,-0.014321064
3/3/2017,2017,3,3,2383.120117,61.887489,0.000503877,0.003749397
3/6/2017,2017,3,6,2375.310059,61.906754,-0.003277241,0.000311291
3/7/2017,2017,3,7,2368.389893,62.031982,-0.002913374,0.002022849
3/8/2017,2017,3,8,2362.97998,62.600281,-0.002284216,0.009161387
3/9/2017,2017,3,9,2364.870117,62.349838,0.000799895,-0.004000669
3/10/2017,2017,3,10,2372.600098,62.542484,0.00326867,0.003089759
3/13/2017,2017,3,13,2373.469971,62.330578,0.000366633,-0.003388193
3/14/2017,2017,3,14,2365.449951,62.041611,-0.003379027,-0.004636039
3/15/2017,2017,3,15,2385.26001,62.369106,0.008374753,0.005278635
3/16/2017,2017,3,16,2381.379883,62.263157,-0.00162671,-0.001698742
3/17/2017,2017,3,17,2378.25,62.484695,-0.001314315,0.003558091
3/20/2017,2017,3,20,2373.469971,62.542484,-0.002009893,0.00092485
3/21/2017,2017,3,21,2344.02002,61.848965,-0.012407973,-0.011088766
3/22/2017,2017,3,22,2348.449951,62.638809,0.001889886,0.012770529
3/23/2017,2017,3,23,2345.959961,62.484695,-0.00106027,-0.00246036
3/24/2017,2017,3,24,2343.97998,62.590652,-0.000843996,0.001695727
3/27/2017,2017,3,27,2341.590088,62.706234,-0.001019587,0.001846634
3/28/2017,2017,3,28,2358.570068,62.889248,0.007251474,0.002918593
3/29/2017,2017,3,29,2361.129883,63.062626,0.001085325,0.002756878
3/30/2017,2017,3,30,2368.060059,63.293816,0.00293511,0.003666038
3/31/2017,2017,3,31,2362.719971,63.438282,-0.002255048,0.002282466
4/3/2017,2017,4,3,2358.840088,63.139694,-0.001642126,-0.004706748
4/4/2017,2017,4,4,2360.159912,63.31308,0.000559522,0.00274607
4/5/2017,2017,4,5,2352.949951,63.149323,-0.003054861,-0.002586464
4/6/2017,2017,4,6,2357.48999,63.31308,0.001929509,0.002593171
4/7/2017,2017,4,7,2355.540039,63.264923,-0.00082713,-0.000760617
4/10/2017,2017,4,10,2357.159912,63.120426,0.000687686,-0.002283999
4/11/2017,2017,4,11,2353.780029,63.072266,-0.001433879,-0.000762986
4/12/2017,2017,4,12,2344.929932,62.831455,-0.003759951,-0.003818017
4/13/2017,2017,4,13,2328.949951,62.561749,-0.006814694,-0.004292532
4/17/2017,2017,4,17,2349.01001,63.072266,0.008613349,0.00816021
4/18/2017,2017,4,18,2342.189941,62.98558,-0.00290338,-0.001374392
4/19/2017,2017,4,19,2338.169922,62.648449,-0.001716351,-0.005352511
4/20/2017,2017,4,20,2355.840088,63.091534,0.007557263,0.007072561
4/21/2017,2017,4,21,2348.689941,63.958435,-0.003035073,0.01374037
4/24/2017,2017,4,24,2374.149902,65.046883,0.010840069,0.017018052
4/25/2017,2017,4,25,2388.610107,65.422546,0.006090687,0.005775265
4/26/2017,2017,4,26,2387.449951,65.335854,-0.000485703,-0.001325109
4/27/2017,2017,4,27,2388.77002,65.759674,0.00055292,0.006486791
4/28/2017,2017,4,28,2384.199951,65.942688,-0.001913147,0.002783073
5/1/2017,2017,5,1,2388.330078,66.857765,0.001732291,0.013876853
5/2/2017,2017,5,2,2391.169922,66.751801,0.00118905,-0.001584917
5/3/2017,2017,5,3,2388.129883,66.539902,-0.001271361,-0.003174431
5/4/2017,2017,5,4,2389.52002,66.279816,0.000582103,-0.003908722
5/5/2017,2017,5,5,2399.290039,66.46283,0.004088695,0.002761233
